order_id,order_date,product_id,product_name,category,region,customer_segment,list_price,selling_price,discount_percent,unit_cost,quantity_sold,revenue,gross_profit,gross_margin_percent
801,2024-03-06,P010,Webcam,Accessories,East,Enterprise,120,96.0,20,70,10,960.0,260.0,27.08
802,2024-08-23,P002,Laptop Pro,Electronics,South,Consumer,1200,1020.0,15,850,10,10200.0,1700.0,16.67
803,2024-02-04,P003,Wireless Mouse,Accessories,North,Enterprise,40,38.0,5,18,8,304.0,160.0,52.63
804,2024-07-22,P004,Keyboard,Accessories,West,Consumer,65,48.75,25,30,8,390.0,150.0,38.46
805,2024-10-28,P002,Laptop Pro,Electronics,North,Small Business,1200,1200.0,0,850,7,8400.0,2450.0,29.17
806,2024-04-15,P003,Wireless Mouse,Accessories,East,Consumer,40,34.0,15,18,7,238.0,112.0,47.06
807,2024-07-08,P006,Standing Desk,Furniture,South,Enterprise,600,480.0,20,390,8,3840.0,720.0,18.75
808,2024-06-30,P001,Laptop Basic,Electronics,East,Enterprise,700,560.0,20,480,3,1680.0,240.0,14.29
809,2024-08-25,P009,Headset,Accessories,South,Enterprise,90,76.5,15,45,14,1071.0,441.0,41.18
810,2024-11-02,P001,Laptop Basic,Electronics,West,Enterprise,700,630.0,10,480,11,6930.0,1650.0,23.81
811,2024-04-13,P002,Laptop Pro,Electronics,East,Enterprise,1200,1140.0,5,850,13,14820.0,3770.0,25.44
812,2024-05-05,P004,Keyboard,Accessories,South,Small Business,65,48.75,25,30,9,438.75,168.75,38.46
813,2024-09-26,P002,Laptop Pro,Electronics,West,Consumer,1200,1020.0,15,850,6,6120.0,1020.0,16.67
814,2024-06-27,P001,Laptop Basic,Electronics,North,Small Business,700,630.0,10,480,9,5670.0,1350.0,23.81
815,2024-03-16,P005,Office Chair,Furniture,North,Enterprise,250,250.0,0,140,10,2500.0,1100.0,44.0
816,2024-07-30,P003,Wireless Mouse,Accessories,South,Enterprise,40,28.0,30,18,5,140.0,50.0,35.71
817,2024-07-13,P003,Wireless Mouse,Accessories,South,Small Business,40,40.0,0,18,11,440.0,242.0,55.0
818,2024-11-04,P010,Webcam,Accessories,North,Enterprise,120,114.0,5,70,6,684.0,264.0,38.6
819,2024-11-24,P004,Keyboard,Accessories,South,Small Business,65,58.5,10,30,10,585.0,285.0,48.72
820,2024-11-28,P006,Standing Desk,Furniture,South,Enterprise,600,570.0,5,390,12,6840.0,2160.0,31.58
821,2024-10-18,P003,Wireless Mouse,Accessories,East,Consumer,40,36.0,10,18,8,288.0,144.0,50.0
822,2024-04-21,P008,Monitor 32 inch,Electronics,West,Small Business,350,350.0,0,230,12,4200.0,1440.0,34.29
823,2024-02-23,P010,Webcam,Accessories,East,Small Business,120,96.0,20,70,3,288.0,78.0,27.08
824,2024-03-29,P008,Monitor 32 inch,Electronics,West,Consumer,350,350.0,0,230,4,1400.0,480.0,34.29
825,2024-08-01,P010,Webcam,Accessories,West,Enterprise,120,114.0,5,70,5,570.0,220.0,38.6
826,2024-10-09,P001,Laptop Basic,Electronics,East,Enterprise,700,595.0,15,480,1,595.0,115.0,19.33
827,2024-04-30,P002,Laptop Pro,Electronics,East,Small Business,1200,900.0,25,850,2,1800.0,100.0,5.56
828,2024-06-24,P005,Office Chair,Furniture,East,Small Business,250,225.0,10,140,12,2700.0,1020.0,37.78
829,2024-10-31,P002,Laptop Pro,Electronics,East,Small Business,1200,1020.0,15,850,11,11220.0,1870.0,16.67
830,2024-11-13,P009,Headset,Accessories,South,Consumer,90,90.0,0,45,6,540.0,270.0,50.0
831,2024-06-15,P001,Laptop Basic,Electronics,South,Enterprise,700,630.0,10,480,14,8820.0,2100.0,23.81
832,2024-01-13,P007,Monitor 24 inch,Electronics,South,Consumer,180,180.0,0,110,7,1260.0,490.0,38.89
833,2024-08-03,P010,Webcam,Accessories,West,Small Business,120,108.0,10,70,13,1404.0,494.0,35.19
834,2024-06-11,P008,Monitor 32 inch,Electronics,North,Small Business,350,297.5,15,230,13,3867.5,877.5,22.69
835,2024-06-23,P005,Office Chair,Furniture,East,Enterprise,250,212.5,15,140,6,1275.0,435.0,34.12
836,2024-04-01,P004,Keyboard,Accessories,South,Enterprise,65,52.0,20,30,10,520.0,220.0,42.31
837,2024-06-08,P001,Laptop Basic,Electronics,West,Consumer,700,630.0,10,480,11,6930.0,1650.0,23.81
838,2024-02-29,P007,Monitor 24 inch,Electronics,South,Consumer,180,153.0,15,110,6,918.0,258.0,28.1
839,2024-10-02,P008,Monitor 32 inch,Electronics,West,Small Business,350,280.0,20,230,1,280.0,50.0,17.86
840,2024-10-02,P010,Webcam,Accessories,East,Enterprise,120,120.0,0,70,10,1200.0,500.0,41.67
841,2024-09-19,P001,Laptop Basic,Electronics,South,Consumer,700,665.0,5,480,5,3325.0,925.0,27.82
842,2024-11-23,P003,Wireless Mouse,Accessories,North,Enterprise,40,38.0,5,18,7,266.0,140.0,52.63
843,2024-12-28,P009,Headset,Accessories,South,Small Business,90,81.0,10,45,8,648.0,288.0,44.44
844,2024-11-14,P008,Monitor 32 inch,Electronics,South,Small Business,350,315.0,10,230,9,2835.0,765.0,26.98
845,2024-09-27,P007,Monitor 24 inch,Electronics,West,Small Business,180,153.0,15,110,6,918.0,258.0,28.1
846,2024-09-07,P002,Laptop Pro,Electronics,South,Enterprise,1200,1080.0,10,850,8,8640.0,1840.0,21.3
847,2024-02-20,P005,Office Chair,Furniture,North,Small Business,250,200.0,20,140,11,2200.0,660.0,30.0
848,2024-09-19,P004,Keyboard,Accessories,North,Enterprise,65,58.5,10,30,2,117.0,57.0,48.72
849,2024-08-06,P001,Laptop Basic,Electronics,South,Small Business,700,665.0,5,480,3,1995.0,555.0,27.82
850,2024-11-15,P006,Standing Desk,Furniture,North,Small Business,600,600.0,0,390,4,2400.0,840.0,35.0
851,2024-11-26,P003,Wireless Mouse,Accessories,South,Consumer,40,40.0,0,18,6,240.0,132.0,55.0
852,2024-05-27,P008,Monitor 32 inch,Electronics,East,Enterprise,350,315.0,10,230,10,3150.0,850.0,26.98
853,2024-02-10,P007,Monitor 24 inch,Electronics,West,Small Business,180,171.0,5,110,11,1881.0,671.0,35.67
854,2024-07-21,P004,Keyboard,Accessories,East,Small Business,65,52.0,20,30,7,364.0,154.0,42.31
855,2024-12-20,P005,Office Chair,Furniture,East,Consumer,250,237.5,5,140,7,1662.5,682.5,41.05
856,2024-12-30,P005,Office Chair,Furniture,North,Consumer,250,225.0,10,140,12,2700.0,1020.0,37.78
857,2024-08-26,P010,Webcam,Accessories,South,Enterprise,120,120.0,0,70,8,960.0,400.0,41.67
858,2024-09-27,P003,Wireless Mouse,Accessories,North,Consumer,40,36.0,10,18,6,216.0,108.0,50.0
859,2024-03-09,P002,Laptop Pro,Electronics,West,Enterprise,1200,1080.0,10,850,10,10800.0,2300.0,21.3
860,2024-08-11,P010,Webcam,Accessories,North,Enterprise,120,114.0,5,70,10,1140.0,440.0,38.6
861,2024-05-02,P009,Headset,Accessories,West,Small Business,90,76.5,15,45,9,688.5,283.5,41.18
862,2024-08-05,P001,Laptop Basic,Electronics,West,Enterprise,700,595.0,15,480,6,3570.0,690.0,19.33
863,2024-07-08,P005,Office Chair,Furniture,East,Small Business,250,175.0,30,140,5,875.0,175.0,20.0
864,2024-02-25,P003,Wireless Mouse,Accessories,West,Consumer,40,38.0,5,18,5,190.0,100.0,52.63
865,2024-02-06,P008,Monitor 32 inch,Electronics,North,Consumer,350,262.5,25,230,5,1312.5,162.5,12.38
866,2024-09-06,P004,Keyboard,Accessories,East,Small Business,65,52.0,20,30,5,260.0,110.0,42.31
867,2024-02-01,P001,Laptop Basic,Electronics,North,Consumer,700,630.0,10,480,6,3780.0,900.0,23.81
868,2024-09-02,P004,Keyboard,Accessories,North,Enterprise,65,65.0,0,30,7,455.0,245.0,53.85
869,2024-10-28,P005,Office Chair,Furniture,North,Small Business,250,187.5,25,140,8,1500.0,380.0,25.33
870,2024-09-29,P006,Standing Desk,Furniture,South,Small Business,600,540.0,10,390,4,2160.0,600.0,27.78
871,2024-01-10,P001,Laptop Basic,Electronics,South,Consumer,700,665.0,5,480,8,5320.0,1480.0,27.82
872,2024-06-10,P006,Standing Desk,Furniture,North,Consumer,600,540.0,10,390,8,4320.0,1200.0,27.78
873,2024-07-08,P006,Standing Desk,Furniture,North,Enterprise,600,450.0,25,390,7,3150.0,420.0,13.33
874,2024-08-21,P008,Monitor 32 inch,Electronics,North,Consumer,350,332.5,5,230,6,1995.0,615.0,30.83
875,2024-06-16,P009,Headset,Accessories,South,Enterprise,90,76.5,15,45,4,306.0,126.0,41.18
876,2024-03-29,P002,Laptop Pro,Electronics,South,Enterprise,1200,1080.0,10,850,9,9720.0,2070.0,21.3
877,2024-03-21,P007,Monitor 24 inch,Electronics,East,Small Business,180,162.0,10,110,8,1296.0,416.0,32.1
878,2024-09-21,P003,Wireless Mouse,Accessories,North,Enterprise,40,38.0,5,18,9,342.0,180.0,52.63
879,2024-12-02,P003,Wireless Mouse,Accessories,North,Consumer,40,40.0,0,18,6,240.0,132.0,55.0
880,2024-08-23,P006,Standing Desk,Furniture,North,Small Business,600,570.0,5,390,6,3420.0,1080.0,31.58
881,2024-08-16,P001,Laptop Basic,Electronics,East,Enterprise,700,560.0,20,480,11,6160.0,880.0,14.29
882,2024-05-22,P006,Standing Desk,Furniture,South,Small Business,600,600.0,0,390,15,9000.0,3150.0,35.0
883,2024-06-28,P010,Webcam,Accessories,North,Small Business,120,96.0,20,70,7,672.0,182.0,27.08
884,2024-05-29,P004,Keyboard,Accessories,West,Small Business,65,55.25,15,30,8,442.0,202.0,45.7
885,2024-08-24,P004,Keyboard,Accessories,South,Consumer,65,58.5,10,30,7,409.5,199.5,48.72
886,2024-05-18,P004,Keyboard,Accessories,East,Consumer,65,58.5,10,30,5,292.5,142.5,48.72
887,2024-12-13,P004,Keyboard,Accessories,South,Enterprise,65,61.75,5,30,6,370.5,190.5,51.42
888,2024-10-26,P010,Webcam,Accessories,South,Consumer,120,108.0,10,70,14,1512.0,532.0,35.19
889,2024-11-25,P003,Wireless Mouse,Accessories,West,Small Business,40,34.0,15,18,5,170.0,80.0,47.06
890,2024-10-20,P002,Laptop Pro,Electronics,South,Consumer,1200,1080.0,10,850,8,8640.0,1840.0,21.3
891,2024-06-11,P009,Headset,Accessories,East,Small Business,90,72.0,20,45,6,432.0,162.0,37.5
892,2024-02-07,P003,Wireless Mouse,Accessories,East,Consumer,40,32.0,20,18,7,224.0,98.0,43.75
893,2024-10-22,P006,Standing Desk,Furniture,North,Enterprise,600,570.0,5,390,5,2850.0,900.0,31.58
894,2024-12-01,P004,Keyboard,Accessories,North,Enterprise,65,61.75,5,30,6,370.5,190.5,51.42
895,2024-10-17,P007,Monitor 24 inch,Electronics,West,Enterprise,180,144.0,20,110,3,432.0,102.0,23.61
896,2024-01-10,P004,Keyboard,Accessories,South,Consumer,65,48.75,25,30,8,390.0,150.0,38.46
897,2024-11-27,P002,Laptop Pro,Electronics,South,Enterprise,1200,900.0,25,850,6,5400.0,300.0,5.56
898,2024-11-10,P010,Webcam,Accessories,North,Small Business,120,108.0,10,70,9,972.0,342.0,35.19
899,2024-05-03,P008,Monitor 32 inch,Electronics,West,Small Business,350,245.0,30,230,7,1715.0,105.0,6.12
900,2024-08-05,P006,Standing Desk,Furniture,East,Enterprise,600,450.0,25,390,5,2250.0,300.0,13.33
901,2024-12-05,P003,Wireless Mouse,Accessories,South,Consumer,40,36.0,10,18,5,180.0,90.0,50.0
902,2024-11-17,P008,Monitor 32 inch,Electronics,North,Small Business,350,297.5,15,230,7,2082.5,472.5,22.69
903,2024-05-23,P003,Wireless Mouse,Accessories,West,Small Business,40,32.0,20,18,11,352.0,154.0,43.75
904,2024-08-14,P004,Keyboard,Accessories,South,Consumer,65,45.5,30,30,6,273.0,93.0,34.07
905,2024-04-27,P004,Keyboard,Accessories,North,Consumer,65,61.75,5,30,2,123.5,63.5,51.42
906,2024-11-11,P010,Webcam,Accessories,North,Enterprise,120,96.0,20,70,8,768.0,208.0,27.08
907,2024-07-21,P002,Laptop Pro,Electronics,West,Enterprise,1200,1080.0,10,850,11,11880.0,2530.0,21.3
908,2024-02-14,P003,Wireless Mouse,Accessories,South,Small Business,40,36.0,10,18,9,324.0,162.0,50.0
909,2024-09-10,P002,Laptop Pro,Electronics,North,Enterprise,1200,900.0,25,850,4,3600.0,200.0,5.56
910,2024-11-27,P006,Standing Desk,Furniture,North,Small Business,600,510.0,15,390,8,4080.0,960.0,23.53
911,2024-10-19,P009,Headset,Accessories,North,Enterprise,90,72.0,20,45,10,720.0,270.0,37.5
912,2024-12-27,P007,Monitor 24 inch,Electronics,South,Small Business,180,135.0,25,110,6,810.0,150.0,18.52
913,2024-10-16,P007,Monitor 24 inch,Electronics,North,Enterprise,180,171.0,5,110,6,1026.0,366.0,35.67
914,2024-12-28,P008,Monitor 32 inch,Electronics,North,Small Business,350,262.5,25,230,6,1575.0,195.0,12.38
915,2024-09-30,P009,Headset,Accessories,West,Enterprise,90,76.5,15,45,7,535.5,220.5,41.18
916,2024-05-31,P009,Headset,Accessories,South,Enterprise,90,76.5,15,45,4,306.0,126.0,41.18
917,2024-05-27,P004,Keyboard,Accessories,West,Small Business,65,65.0,0,30,8,520.0,280.0,53.85
918,2024-08-25,P005,Office Chair,Furniture,North,Enterprise,250,225.0,10,140,8,1800.0,680.0,37.78
919,2024-01-08,P003,Wireless Mouse,Accessories,West,Small Business,40,28.0,30,18,8,224.0,80.0,35.71
920,2024-01-28,P005,Office Chair,Furniture,North,Enterprise,250,212.5,15,140,7,1487.5,507.5,34.12
921,2024-04-28,P010,Webcam,Accessories,South,Consumer,120,102.0,15,70,4,408.0,128.0,31.37
922,2024-10-12,P003,Wireless Mouse,Accessories,West,Enterprise,40,40.0,0,18,7,280.0,154.0,55.0
923,2024-05-26,P010,Webcam,Accessories,North,Enterprise,120,108.0,10,70,13,1404.0,494.0,35.19
924,2024-10-27,P009,Headset,Accessories,North,Enterprise,90,67.5,25,45,8,540.0,180.0,33.33
925,2024-03-03,P007,Monitor 24 inch,Electronics,North,Small Business,180,180.0,0,110,5,900.0,350.0,38.89
926,2024-05-08,P010,Webcam,Accessories,West,Small Business,120,96.0,20,70,9,864.0,234.0,27.08
927,2024-10-31,P003,Wireless Mouse,Accessories,South,Consumer,40,32.0,20,18,13,416.0,182.0,43.75
928,2024-12-10,P009,Headset,Accessories,North,Enterprise,90,85.5,5,45,9,769.5,364.5,47.37
929,2024-04-12,P006,Standing Desk,Furniture,West,Small Business,600,540.0,10,390,7,3780.0,1050.0,27.78
930,2024-06-12,P009,Headset,Accessories,West,Small Business,90,81.0,10,45,11,891.0,396.0,44.44
931,2024-10-25,P002,Laptop Pro,Electronics,West,Consumer,1200,1080.0,10,850,6,6480.0,1380.0,21.3
932,2024-10-06,P007,Monitor 24 inch,Electronics,South,Small Business,180,171.0,5,110,10,1710.0,610.0,35.67
933,2024-10-12,P003,Wireless Mouse,Accessories,West,Enterprise,40,34.0,15,18,6,204.0,96.0,47.06
934,2024-09-29,P001,Laptop Basic,Electronics,South,Enterprise,700,665.0,5,480,6,3990.0,1110.0,27.82
935,2024-04-05,P005,Office Chair,Furniture,West,Consumer,250,225.0,10,140,10,2250.0,850.0,37.78
936,2024-05-07,P010,Webcam,Accessories,North,Small Business,120,102.0,15,70,11,1122.0,352.0,31.37
937,2024-12-20,P008,Monitor 32 inch,Electronics,West,Small Business,350,315.0,10,230,7,2205.0,595.0,26.98
938,2024-09-02,P010,Webcam,Accessories,West,Small Business,120,84.0,30,70,11,924.0,154.0,16.67
939,2024-07-03,P006,Standing Desk,Furniture,North,Enterprise,600,510.0,15,390,9,4590.0,1080.0,23.53
940,2024-07-05,P007,Monitor 24 inch,Electronics,South,Consumer,180,171.0,5,110,5,855.0,305.0,35.67
941,2024-12-16,P010,Webcam,Accessories,North,Enterprise,120,102.0,15,70,6,612.0,192.0,31.37
942,2024-04-17,P007,Monitor 24 inch,Electronics,West,Enterprise,180,144.0,20,110,9,1296.0,306.0,23.61
943,2024-02-17,P004,Keyboard,Accessories,South,Small Business,65,61.75,5,30,12,741.0,381.0,51.42
944,2024-08-31,P007,Monitor 24 inch,Electronics,North,Enterprise,180,162.0,10,110,11,1782.0,572.0,32.1
945,2024-12-09,P006,Standing Desk,Furniture,West,Enterprise,600,570.0,5,390,11,6270.0,1980.0,31.58
946,2024-03-31,P005,Office Chair,Furniture,East,Consumer,250,187.5,25,140,4,750.0,190.0,25.33
947,2024-02-27,P008,Monitor 32 inch,Electronics,North,Enterprise,350,262.5,25,230,10,2625.0,325.0,12.38
948,2024-09-18,P003,Wireless Mouse,Accessories,West,Enterprise,40,34.0,15,18,10,340.0,160.0,47.06
949,2024-01-24,P008,Monitor 32 inch,Electronics,East,Enterprise,350,332.5,5,230,8,2660.0,820.0,30.83
950,2024-08-25,P004,Keyboard,Accessories,South,Small Business,65,58.5,10,30,9,526.5,256.5,48.72
951,2024-03-01,P001,Laptop Basic,Electronics,West,Enterprise,700,700.0,0,480,2,1400.0,440.0,31.43
952,2024-06-20,P008,Monitor 32 inch,Electronics,West,Consumer,350,280.0,20,230,1,280.0,50.0,17.86
953,2024-09-07,P005,Office Chair,Furniture,North,Small Business,250,225.0,10,140,8,1800.0,680.0,37.78
954,2024-04-05,P003,Wireless Mouse,Accessories,West,Consumer,40,40.0,0,18,7,280.0,154.0,55.0
955,2024-11-25,P001,Laptop Basic,Electronics,West,Enterprise,700,630.0,10,480,7,4410.0,1050.0,23.81
956,2024-11-10,P006,Standing Desk,Furniture,East,Enterprise,600,480.0,20,390,9,4320.0,810.0,18.75
957,2024-12-10,P002,Laptop Pro,Electronics,North,Enterprise,1200,1140.0,5,850,8,9120.0,2320.0,25.44
958,2024-02-18,P007,Monitor 24 inch,Electronics,North,Consumer,180,144.0,20,110,8,1152.0,272.0,23.61
959,2024-09-11,P005,Office Chair,Furniture,South,Consumer,250,250.0,0,140,10,2500.0,1100.0,44.0
960,2024-02-13,P008,Monitor 32 inch,Electronics,East,Small Business,350,332.5,5,230,6,1995.0,615.0,30.83
961,2024-10-27,P009,Headset,Accessories,South,Small Business,90,67.5,25,45,9,607.5,202.5,33.33
962,2024-03-18,P007,Monitor 24 inch,Electronics,South,Small Business,180,162.0,10,110,6,972.0,312.0,32.1
963,2024-08-23,P003,Wireless Mouse,Accessories,East,Enterprise,40,40.0,0,18,2,80.0,44.0,55.0
964,2024-10-16,P003,Wireless Mouse,Accessories,West,Enterprise,40,36.0,10,18,7,252.0,126.0,50.0
965,2024-07-07,P004,Keyboard,Accessories,South,Consumer,65,61.75,5,30,11,679.25,349.25,51.42
966,2024-08-29,P010,Webcam,Accessories,East,Consumer,120,120.0,0,70,5,600.0,250.0,41.67
967,2024-10-28,P004,Keyboard,Accessories,East,Small Business,65,48.75,25,30,9,438.75,168.75,38.46
968,2024-03-30,P004,Keyboard,Accessories,East,Enterprise,65,58.5,10,30,10,585.0,285.0,48.72
969,2024-11-07,P009,Headset,Accessories,South,Consumer,90,67.5,25,45,10,675.0,225.0,33.33
970,2024-06-15,P008,Monitor 32 inch,Electronics,East,Small Business,350,350.0,0,230,6,2100.0,720.0,34.29
971,2024-10-14,P010,Webcam,Accessories,West,Small Business,120,108.0,10,70,5,540.0,190.0,35.19
972,2024-05-07,P001,Laptop Basic,Electronics,North,Consumer,700,560.0,20,480,8,4480.0,640.0,14.29
973,2024-12-13,P002,Laptop Pro,Electronics,West,Small Business,1200,1080.0,10,850,8,8640.0,1840.0,21.3
974,2024-09-08,P003,Wireless Mouse,Accessories,South,Enterprise,40,32.0,20,18,9,288.0,126.0,43.75
975,2024-03-27,P001,Laptop Basic,Electronics,East,Small Business,700,525.0,25,480,9,4725.0,405.0,8.57
976,2024-04-22,P005,Office Chair,Furniture,South,Consumer,250,225.0,10,140,16,3600.0,1360.0,37.78
977,2024-01-16,P003,Wireless Mouse,Accessories,South,Small Business,40,38.0,5,18,12,456.0,240.0,52.63
978,2024-08-25,P002,Laptop Pro,Electronics,South,Enterprise,1200,1020.0,15,850,6,6120.0,1020.0,16.67
979,2024-10-19,P001,Laptop Basic,Electronics,South,Consumer,700,525.0,25,480,14,7350.0,630.0,8.57
980,2024-05-24,P002,Laptop Pro,Electronics,South,Small Business,1200,1020.0,15,850,4,4080.0,680.0,16.67
981,2024-06-08,P007,Monitor 24 inch,Electronics,South,Consumer,180,162.0,10,110,4,648.0,208.0,32.1
982,2024-04-22,P006,Standing Desk,Furniture,West,Small Business,600,540.0,10,390,10,5400.0,1500.0,27.78
983,2024-12-07,P008,Monitor 32 inch,Electronics,West,Consumer,350,350.0,0,230,7,2450.0,840.0,34.29
984,2024-03-28,P003,Wireless Mouse,Accessories,East,Small Business,40,34.0,15,18,1,34.0,16.0,47.06
985,2024-09-09,P007,Monitor 24 inch,Electronics,East,Enterprise,180,126.0,30,110,12,1512.0,192.0,12.7
986,2024-09-30,P003,Wireless Mouse,Accessories,South,Small Business,40,36.0,10,18,9,324.0,162.0,50.0
987,2024-01-22,P010,Webcam,Accessories,West,Small Business,120,102.0,15,70,7,714.0,224.0,31.37
988,2024-10-21,P007,Monitor 24 inch,Electronics,North,Small Business,180,162.0,10,110,7,1134.0,364.0,32.1
989,2024-01-12,P004,Keyboard,Accessories,West,Consumer,65,58.5,10,30,7,409.5,199.5,48.72
990,2024-04-05,P003,Wireless Mouse,Accessories,North,Enterprise,40,38.0,5,18,1,38.0,20.0,52.63
991,2024-01-24,P007,Monitor 24 inch,Electronics,East,Enterprise,180,153.0,15,110,5,765.0,215.0,28.1
992,2024-08-22,P004,Keyboard,Accessories,East,Enterprise,65,58.5,10,30,5,292.5,142.5,48.72
993,2024-09-25,P006,Standing Desk,Furniture,South,Consumer,600,600.0,0,390,11,6600.0,2310.0,35.0
994,2024-08-06,P009,Headset,Accessories,South,Enterprise,90,81.0,10,45,6,486.0,216.0,44.44
995,2024-08-21,P008,Monitor 32 inch,Electronics,North,Enterprise,350,315.0,10,230,9,2835.0,765.0,26.98
996,2024-08-30,P010,Webcam,Accessories,East,Consumer,120,108.0,10,70,7,756.0,266.0,35.19
997,2024-07-11,P001,Laptop Basic,Electronics,East,Consumer,700,700.0,0,480,5,3500.0,1100.0,31.43
998,2024-08-18,P006,Standing Desk,Furniture,East,Consumer,600,570.0,5,390,8,4560.0,1440.0,31.58
999,2024-07-08,P004,Keyboard,Accessories,West,Small Business,65,58.5,10,30,7,409.5,199.5,48.72
1000,2024-09-16,P004,Keyboard,Accessories,South,Small Business,65,55.25,15,30,11,607.75,277.75,45.7
1001,2024-10-31,P004,Keyboard,Accessories,South,Small Business,65,45.5,30,30,6,273.0,93.0,34.07
1002,2024-05-05,P009,Headset,Accessories,East,Small Business,90,81.0,10,45,6,486.0,216.0,44.44
1003,2024-11-18,P004,Keyboard,Accessories,North,Consumer,65,58.5,10,30,10,585.0,285.0,48.72
1004,2024-08-23,P002,Laptop Pro,Electronics,South,Small Business,1200,1020.0,15,850,7,7140.0,1190.0,16.67
1005,2024-05-29,P003,Wireless Mouse,Accessories,South,Consumer,40,34.0,15,18,10,340.0,160.0,47.06
1006,2024-08-24,P001,Laptop Basic,Electronics,North,Small Business,700,490.0,30,480,6,2940.0,60.0,2.04
1007,2024-11-20,P004,Keyboard,Accessories,South,Consumer,65,52.0,20,30,8,416.0,176.0,42.31
1008,2024-07-25,P010,Webcam,Accessories,West,Small Business,120,102.0,15,70,6,612.0,192.0,31.37
1009,2024-03-21,P002,Laptop Pro,Electronics,East,Consumer,1200,1200.0,0,850,5,6000.0,1750.0,29.17
1010,2024-08-12,P006,Standing Desk,Furniture,South,Consumer,600,540.0,10,390,1,540.0,150.0,27.78
1011,2024-05-22,P001,Laptop Basic,Electronics,South,Enterprise,700,700.0,0,480,12,8400.0,2640.0,31.43
1012,2024-06-21,P004,Keyboard,Accessories,East,Consumer,65,65.0,0,30,6,390.0,210.0,53.85
1013,2024-09-04,P003,Wireless Mouse,Accessories,North,Small Business,40,40.0,0,18,9,360.0,198.0,55.0
1014,2024-12-05,P007,Monitor 24 inch,Electronics,North,Small Business,180,153.0,15,110,7,1071.0,301.0,28.1
1015,2024-07-03,P002,Laptop Pro,Electronics,West,Enterprise,1200,1020.0,15,850,11,11220.0,1870.0,16.67
1016,2024-12-06,P002,Laptop Pro,Electronics,South,Enterprise,1200,1200.0,0,850,2,2400.0,700.0,29.17
1017,2024-08-15,P002,Laptop Pro,Electronics,South,Small Business,1200,1020.0,15,850,8,8160.0,1360.0,16.67
